movie_id,person_name,role,debut_year,years_active,last_five_films,last_five_ids
516486,Gary Goetzman,Producer,1967,58,Carrie Underwood: Reflection (2025) as Executive Producer; Hung Up on a Dream: The Zombies Documentary (2024) as Executive Producer; The Bloody Hundredth (2024) as Executive Producer; My Big Fat Greek Wedding 3 (2023) as Producer; A Man Called Otto (2022) as Producer,1422765; 1007919; 1251636; 1001811; 937278
516486,Tom Hanks,Actor,1980,45,Toy Story 5 (2026) as Actor; The Phoenician Scheme (2025) as Actor; Freaky Tales (2025) as Actor; SNL50: The Homecoming Concert (2025) as Actor; Carrie Underwood: Reflection (2025) as Executive Producer,1084244; 1137350; 979660; 1433330; 1422765
516486,Stephen Graham,Actor,1990,35,"Modì, Three Days on the Wing of Madness (2024) as Actor; Blitz (2024) as Actor; Venom: The Last Dance (2024) as Actor; Young Woman and the Sea (2024) as Actor; Roald Dahl's Matilda the Musical (2022) as Actor",1013406; 896151; 912649; 774531; 668482
516486,Rob Morgan,Actor,2009,16,The Rivals of Amziah King (2025) as Actor; Smile (2022) as Actor; Don't Look Up (2021) as Actor; The Unforgivable (2021) as Actor; Steps (2021) as Actor,1124142; 882598; 646380; 645886; 530977
514847,Craig Zobel,Director,1998,27,The A-Frame (2024) as Executive Producer; The Hunt (2020) as Director; The Hunt (2020) as Executive Producer; My Entire High School Sinking Into the Sea (2016) as Producer; Z for Zachariah (2015) as Director,1153644; 514847; 514847; 410661; 193687
514847,Jason Blum,Producer,1995,30,Insidious: The Bleeding World (2026) as Producer; The Mummy (2026) as Producer; Untitled The Exorcist Film (2026) as Producer; SOULM8TE (2025) as Producer; Five Nights at Freddy's 2 (2025) as Producer,1291595; 1304313; 1297467; 1307118; 1228246
514847,Damon Lindelof,Producer,2009,16,Getting LOST (2024) as Actor; 815 - The Story of the Lost Pilot (2023) as Actor; The Hunt (2020) as Producer; The Hunt (2020) as Writer; Never Surrender: A Galaxy Quest Documentary (2019) as Actor,1107128; 1181974; 514847; 514847; 637963
514847,Betty Gilpin,Actor,2008,17,The Tomorrow War (2021) as Actor; Her Effortless Brilliance: A Celebration of Lynn Shelton Through Film and Music (2020) as Actor; Coffee & Kareem (2020) as Actor; The Hunt (2020) as Actor; The Grudge (2019) as Actor,588228; 725117; 615177; 514847; 465086
514847,Hilary Swank,Actor,1992,33,Ordinary Angels (2024) as Actor; The Good Mother (2023) as Actor; The Good Mother (2023) as Executive Producer; Fatale (2020) as Actor; Fatale (2020) as Producer,974036; 996347; 996347; 549514; 549514
514847,Ethan Suplee,Actor,1995,30,Let's Start a Cult (2024) as Actor; Blood for Dust (2024) as Actor; Manodrome (2023) as Actor; God Is a Bullet (2023) as Actor; Babylon (2022) as Actor,1327649; 1025596; 843942; 808396; 615777
615677,Robert Rodriguez,Director,1991,34,Like Tears in Rain (2024) as Actor; Frank Miller: American Genius (2024) as Actor; Thanksgiving (2023) as Thanks; Spy Kids: Armageddon (2023) as Producer; Spy Kids: Armageddon (2023) as Editor,1321647; 881680; 1071215; 790493; 790493
615677,Racer Rodriguez,Producer,2005,20,Spy Kids: Armageddon (2023) as Producer; Spy Kids: Armageddon (2023) as Writer; We Can Be Heroes (2020) as Actor; We Can Be Heroes (2020) as Producer; Red 11 (2019) as Screenplay,790493; 790493; 615677; 615677; 536434
615677,Robert Rodriguez,Producer,1991,34,Like Tears in Rain (2024) as Actor; Frank Miller: American Genius (2024) as Actor; Thanksgiving (2023) as Thanks; Spy Kids: Armageddon (2023) as Producer; Spy Kids: Armageddon (2023) as Editor,1321647; 881680; 1071215; 790493; 790493
615677,YaYa Gosselin,Actor,2017,8,Trans Los Angeles (2025) as Actor; Heart of a Champion (2023) as Actor; Dr. Bird's Advice for Sad Poets (2021) as Actor; We Can Be Heroes (2020) as Actor; Peppermint (2018) as Actor,1137451; 1081334; 533705; 615677; 458594
615677,Lyon Daniels,Actor,2020,5,We Can Be Heroes (2020) as Actor; Shiver () as Actor,615677; 1105449
615677,Andy Walken,Actor,2017,8,We Can Be Heroes (2020) as Actor; A Christmas Story Live! (2017) as Actor; A Christmas Story Live! (2017) as Songs; Escaping Dad (2017) as Actor; The Most Hated Woman in America (2017) as Actor,615677; 485517; 485517; 465926; 401743
370172,Cary Joji Fukunaga,Director,2004,21,In Between Storms (2025) as Executive Producer; Ricky (2025) as Producer; The Sound of 007 (2022) as Actor; Designing Bond (2021) as Actor; No Time to Die (2021) as Story,1423668; 1400736; 1028506; 1041480; 370172
370172,Barbara Broccoli,Producer,1979,46,The Accidental Getaway Driver (2025) as Executive Producer; Blue Road: The Edna O'Brien Story (2025) as Executive Producer; From Roger Moore with Love (2024) as Actor; Till (2022) as Producer; The Sound of 007 (2022) as Actor,1058615; 1326892; 1388244; 854239; 1028506
370172,Michael G. Wilson,Producer,1977,48,The Accidental Getaway Driver (2025) as Executive Producer; From Roger Moore with Love (2024) as Actor; The Sound of 007 (2022) as Actor; The Sound of 007 (2022) as Executive Producer; No Time to Die (2021) as Actor,1058615; 1388244; 1028506; 1028506; 370172
370172,Daniel Craig,Actor,1992,33,Untitled Chronicles of Narnia Film #1 (2026) as Actor; Queer (2024) as Actor; Harrison Ford: Hollywood Hero (2023) as Actor; Glass Onion: A Knives Out Mystery (2022) as Actor; The Sound of 007 (2022) as Actor,1147572; 1059128; 1357745; 661374; 1028506
370172,Léa Seydoux,Actor,2006,19,Dune: Part Three (2026) as Actor; The Second Act (2024) as Actor; Dune: Part Two (2024) as Actor; The Beast (2024) as Actor; Hideo Kojima: Connecting Worlds (2023) as Actor,1170608; 1161108; 693134; 914206; 1125978
370172,Rami Malek,Actor,2006,19,The Amateur (2025) as Actor; The Amateur (2025) as Producer; Oppenheimer (2023) as Actor; 'Tis the Season: The Holidays on Screen (2022) as Actor; The Sound of 007 (2022) as Actor,1087891; 1087891; 872585; 1061818; 1028506
497698,Cate Shortland,Director,1995,30,Black Widow (2021) as Director; Berlin Syndrome (2017) as Director; Berlin Syndrome (2017) as Additional Writing; Lore (2012) as Director; Lore (2012) as Screenplay,497698; 363126; 363126; 121835; 121835
497698,Kevin Feige,Producer,2000,25,Avengers: Secret Wars (2027) as Producer; Spider-Man: Brand New Day (2026) as Producer; Avengers: Doomsday (2026) as Producer; The Fantastic Four: First Steps (2025) as Producer; Thunderbolts* (2025) as Producer,1003598; 969681; 1003596; 617126; 986056
497698,Scarlett Johansson,Actor,1994,31,My Mother’s Wedding (2025) as Actor; Jurassic World Rebirth (2025) as Actor; The Phoenician Scheme (2025) as Actor; Eleanor the Great (2025) as Director; Eleanor the Great (2025) as Producer,985602; 1234821; 1137350; 1212271; 1212271
497698,Florence Pugh,Actor,2015,10,Avengers: Secret Wars (2027) as Actor; Dune: Part Three (2026) as Actor; Avengers: Doomsday (2026) as Actor; Thunderbolts* (2025) as Actor; We Live in Time (2024) as Actor,1003598; 1170608; 1003596; 986056; 1100099
497698,Rachel Weisz,Actor,1994,31,Being James Bond (2021) as Actor; Black Widow (2021) as Actor; Let's Dance (2018) as Actor; The Favourite (2018) as Actor; Disobedience (2018) as Actor,869250; 497698; 567104; 375262; 419743
476669,Matthew Vaughn,Director,1996,29,Argylle (2024) as Director; Argylle (2024) as Producer; Tetris (2023) as Producer; The King's Man (2021) as Producer; The King's Man (2021) as Director,848538; 848538; 726759; 476669; 476669
476669,Matthew Vaughn,Producer,1996,29,Argylle (2024) as Director; Argylle (2024) as Producer; Tetris (2023) as Producer; The King's Man (2021) as Producer; The King's Man (2021) as Director,848538; 848538; 726759; 476669; 476669
476669,David Reid,Producer,1994,31,Argylle (2024) as Producer; The King's Man (2021) as Producer; The King's Man (2021) as Unit Production Manager; Silent Night (2021) as Executive Producer; Rocketman (2019) as Unit Production Manager,848538; 476669; 476669; 664574; 504608
476669,Adam Bohling,Producer,1996,29,Argylle (2024) as Producer; The King's Man (2021) as Producer; The King's Man (2021) as Unit Production Manager; Silent Night (2021) as Executive Producer; Rocketman (2019) as Unit Production Manager,848538; 476669; 476669; 664574; 504608
476669,Ralph Fiennes,Actor,1992,33,28 Years Later Part 2: The Bone Temple (2026) as Actor; 28 Years Later (2025) as Actor; Conclave (2024) as Actor; Conclave (2024) as Executive Producer; The Return (2024) as Actor,1272837; 1100988; 974576; 974576; 975511
476669,Gemma Arterton,Actor,2007,18,Grand Prix of Europe (2025) as Actor; The Critic (2024) as Actor; Barbie Uncovered: A Dream House Divided (2024) as Actor; The Amazing Maurice (2022) as Actor; Rogue Agent (2022) as Actor,1316147; 992940; 1262691; 676710; 846956
476669,Rhys Ifans,Actor,1995,30,"Inheritance (2025) as Actor; Ffa Coffi Pawb! (2024) as Actor; Venom: The Last Dance (2024) as Actor; Mother, Couch (2024) as Actor; NYAD (2023) as Actor",1297860; 1407300; 912649; 1032642; 895549
460458,Johannes Roberts,Director,2001,24,Sharksploitation (2024) as Actor; Baby Blue (2023) as Executive Producer; Play Dead (2022) as Producer; Hellraiser (2022) as Thanks; V/H/S/99 (2022) as Director,918677; 1026542; 1020696; 338947; 1005776
460458,Robert Kulzer,Producer,1989,36,Untitled Resident Evil Reboot (2026) as Producer; Regretting You (2025) as Producer; Perfect Addiction (2023) as Producer; Resident Evil: Welcome to Raccoon City (2021) as Producer; Wrong Turn (2021) as Producer,1423191; 1327862; 845659; 460458; 630586
460458,Hartley Gorenstein,Producer,2004,21,Resident Evil: Welcome to Raccoon City (2021) as Unit Production Manager; Resident Evil: Welcome to Raccoon City (2021) as Producer; The Silence (2019) as Unit Production Manager; The Silence (2019) as Line Producer; The Grizzlies (2019) as Line Producer,460458; 460458; 527261; 527261; 539819
460458,James Harris,Producer,2012,13,The Cut (2025) as Producer; Tornado (2025) as Producer; The Surfer (2025) as Producer; The Bayou (2025) as Producer; V/H/S/Beyond (2024) as Producer,1215798; 1126915; 1128655; 1407861; 1190868
460458,Kaya Scodelario,Actor,2009,16,Making Senna (2024) as Actor; This Is Christmas (2022) as Actor; Don't Make Me Go (2022) as Actor; The King's Daughter (2022) as Actor; Resident Evil: Welcome to Raccoon City (2021) as Actor,1395822; 1029208; 861072; 245842; 460458
460458,Hannah John-Kamen,Actor,2015,10,Avengers: Secret Wars (2027) as Actor; Avengers: Doomsday (2026) as Actor; Thunderbolts* (2025) as Actor; Breaking Point (2023) as Actor; Unwelcome (2023) as Actor,1003598; 1003596; 986056; 1130659; 758769
460458,Robbie Amell,Actor,2005,20,WWE Elimination Chamber: Toronto (2025) as Actor; Racewalkers (2025) as Actor; Racewalkers (2025) as Producer; Code 8 Part II (2024) as Actor; Code 8 Part II (2024) as Producer,1391482; 1168402; 1168402; 932420; 932420
482321,Sarah Smith,Director,2011,14,That Christmas (2024) as Executive Producer; Round and Round (2023) as Second Assistant Director; Ron's Gone Wrong (2021) as Director; Ron's Gone Wrong (2021) as Executive Producer; Ron's Gone Wrong (2021) as Writer,645757; 1180682; 482321; 482321; 482321
482321,Jean-Philippe Vine,Director,2005,20,Ron's Gone Wrong (2021) as Lead Character Designer; Ron's Gone Wrong (2021) as Director; Shaun the Sheep: Shear Madness (2012) as Storyboard Artist; The Pirates! In an Adventure with Scientists! (2012) as Storyboard; Shaun the Sheep: Party Animals (2010) as Storyboard Artist,482321; 482321; 1287522; 72197; 1284906
482321,Lara Breay,Producer,2007,18,That Christmas (2024) as Executive Producer; Ron's Gone Wrong (2021) as Producer; Penguins of Madagascar (2014) as Producer; Megamind (2010) as Producer; Blades of Glory (2007) as Associate Producer,645757; 482321; 270946; 38055; 9955
482321,Julie Lockhart,Producer,1999,26,That Christmas (2024) as Executive Producer; Ron's Gone Wrong (2021) as Producer; A Grand Night In: The Story of Aardman (2015) as Actor; Shaun the Sheep Movie (2015) as Producer; The Pirates! In an Adventure with Scientists! (2012) as Producer,645757; 482321; 374460; 263109; 72197
482321,Zach Galifianakis,Actor,1999,26,Lilo & Stitch (2025) as Actor; SNL50: The Homecoming Concert (2025) as Actor; Winner (2024) as Actor; Thelma the Unicorn (2024) as Actor; The Beanie Bubble (2023) as Actor,552524; 1433330; 1039659; 739547; 926008
482321,Jack Dylan Grazer,Actor,2015,10,Friendship (2025) as Actor; Dreamin' Wild (2023) as Actor; Downtown Owl (2023) as Actor; Shazam! Fury of the Gods (2023) as Actor; Batman and Superman: Battle of the Super Sons (2022) as Actor,1239655; 887321; 960251; 594767; 886396
482321,Ed Helms,Actor,2004,21,Family Switch (2023) as Actor; Minions & More Volume 2 (2022) as Actor; Minions & More Volume 1 (2022) as Actor; Ron's Gone Wrong (2021) as Actor; Together Together (2021) as Actor,798021; 1045644; 1029119; 482321; 776515
436969,James Gunn,Director,1996,29,Dynamic Duo (2028) as Producer; Untitled The Batman Sequel (2027) as Executive Producer; Clayface (2026) as Producer; Supergirl: Woman of Tomorrow (2026) as Producer; Superman (2025) as Producer,1364797; 806704; 1400940; 1081003; 1061474
436969,Charles Roven,Producer,1983,42,Mercy (2026) as Producer; The Killer (2024) as Producer; Oppenheimer (2023) as Producer; Uncharted (2022) as Producer; The Suicide Squad (2021) as Producer,1236153; 970347; 872585; 335787; 436969
436969,Peter Safran,Producer,1997,28,Dynamic Duo (2028) as Producer; Untitled The Batman Sequel (2027) as Executive Producer; Clayface (2026) as Producer; Supergirl: Woman of Tomorrow (2026) as Producer; The Conjuring: Last Rites (2025) as Producer,1364797; 806704; 1400940; 1081003; 1038392
436969,Margot Robbie,Actor,2008,17,Wuthering Heights (2026) as Actor; Wuthering Heights (2026) as Producer; A Big Bold Beautiful Journey (2025) as Actor; Borderline (2025) as Executive Producer; My Old Ass (2024) as Producer,1316092; 1316092; 1241921; 1013482; 947891
436969,Idris Elba,Actor,1996,29,Children of Blood and Bone (2027) as Actor; Masters of the Universe (2026) as Actor; Zootopia 2 (2025) as Actor; Heads of State (2025) as Actor; Heads of State (2025) as Executive Producer,621304; 454639; 1084242; 749170; 749170
436969,John Cena,Actor,2000,25,Heads of State (2025) as Actor; Heads of State (2025) as Executive Producer; WWE Money in the Bank 2025 (2025) as Actor; WWE Backlash 2025 (2025) as Actor; WWE WrestleMania 41: Sunday (2025) as Actor,749170; 749170; 1468198; 1448936; 1285199
634649,Jon Watts,Director,2001,24,Final Destination Bloodlines (2025) as Producer; Final Destination Bloodlines (2025) as Story; Thunderbolts* (2025) as Thanks; Wolfs (2024) as Director; Wolfs (2024) as Writer,574475; 574475; 986056; 877817; 877817
634649,Kevin Feige,Producer,2000,25,Avengers: Secret Wars (2027) as Producer; Spider-Man: Brand New Day (2026) as Producer; Avengers: Doomsday (2026) as Producer; The Fantastic Four: First Steps (2025) as Producer; Thunderbolts* (2025) as Producer,1003598; 969681; 1003596; 617126; 986056
634649,Amy Pascal,Producer,2010,15,Spider-Man: Beyond the Spider-Verse (2027) as Producer; Untitled Chronicles of Narnia Film #1 (2026) as Producer; Spider-Man: Brand New Day (2026) as Producer; Project Hail Mary (2026) as Producer; Jay Kelly (2025) as Producer,911916; 1147572; 969681; 687163; 1069905
634649,Tom Holland,Actor,2012,13,Spider-Man: Brand New Day (2026) as Actor; The Odyssey (2026) as Actor; Last Call (2023) as Actor; Spider-Man: All Roads Lead to No Way Home (2022) as Actor; Uncharted (2022) as Actor,969681; 1368337; 1113554; 961651; 335787
634649,Zendaya,Actor,2011,14,Dune: Part Three (2026) as Actor; Shrek 5 (2026) as Actor; The Odyssey (2026) as Actor; Hans Zimmer & Friends: Diamond in the Desert (2025) as Actor; 2024 Rock & Roll Hall of Fame Induction Ceremony (2024) as Actor,1170608; 421892; 1368337; 1425725; 1369167
634649,Benedict Cumberbatch,Actor,2002,23,Avengers: Secret Wars (2027) as Actor; The Roses (2025) as Actor; The Roses (2025) as Producer; The Phoenician Scheme (2025) as Actor; The Thing with Feathers (2025) as Actor,1003598; 1267905; 1267905; 1137350; 1127628
438631,Denis Villeneuve,Director,1990,35,Dune: Part Three (2026) as Screenplay; Dune: Part Three (2026) as Director; Dune: Part Three (2026) as Producer; Hans Zimmer & Friends: Diamond in the Desert (2025) as Actor; Dune: Part Two (2024) as Screenplay,1170608; 1170608; 1170608; 1425725; 693134
438631,Mary Parent,Producer,1996,29,Godzilla x Kong: Supernova (2027) as Producer; Dune: Part Three (2026) as Producer; A Minecraft Movie (2025) as Producer; Godzilla x Kong: The New Empire (2024) as Producer; Dune: Part Two (2024) as Producer,1288438; 1170608; 950387; 823464; 693134
438631,Cale Boyter,Producer,2003,22,Animal Friends (2025) as Producer; A Minecraft Movie (2025) as Producer; Dune: Part Two (2024) as Producer; A Christmas Story Christmas (2022) as Producer; Dune (2021) as Producer,1115030; 950387; 693134; 929340; 438631
